naics_2007_us_code,wage_offer_from_9089,wage_offer_unit_of_pay_9089,country_of_citzenship,employer_state,pw_level_9089,case_status,class_of_admission
541511.0,65374.0,2.0,57,33,0,2,16
721110.0,36000.0,2.0,57,19,0,2,16
541511.0,80122.0,2.0,57,33,1,2,16
541511.0,93163.0,2.0,57,10,2,2,16
445110.0,33114.0,2.0,116,4,0,0,7
722110.0,12.21,1.0,85,36,1,2,9
518210.0,95000.0,2.0,57,4,1,2,16
541511.0,77522.0,2.0,57,48,1,2,16
541618.0,30.97,1.0,97,36,0,0,3
2361.0,15.36,1.0,37,4,1,0,9
541511.0,38.8,1.0,57,4,1,2,16
621210.0,91520.0,2.0,36,4,0,2,16
722110.0,33987.2,2.0,116,36,3,0,22
611310.0,60000.0,2.0,57,16,0,2,16
722110.0,80933.0,2.0,105,36,2,2,20
623110.0,92373.0,2.0,102,4,3,0,16
621511.0,75691.0,2.0,97,40,1,2,16
334412.0,66082.0,2.0,57,15,2,2,16
611310.0,65000.0,2.0,133,37,0,2,16
541511.0,77272.0,2.0,89,24,1,2,16
518210.0,75897.0,2.0,57,33,0,2,16
511210.0,87131.0,2.0,57,51,1,2,16
5416.0,57000.0,2.0,57,33,0,2,16
541511.0,96886.0,2.0,57,21,2,2,16
541511.0,96886.0,2.0,57,21,2,2,16
334220.0,79498.0,2.0,57,4,1,2,16
524210.0,18.94,1.0,103,15,1,2,3
541310.0,87000.0,2.0,24,7,2,2,16
814110.0,25563.0,2.0,85,36,2,0,9
522320.0,58802.0,2.0,57,33,0,2,16
722110.0,29411.2,2.0,57,32,3,0,28
722110.0,29411.2,2.0,57,32,3,0,28
621111.0,89606.0,2.0,97,23,3,2,16
541511.0,114296.0,2.0,57,48,3,2,16
522110.0,112200.0,2.0,57,33,3,2,16
518210.0,92250.0,2.0,18,33,0,2,16
814110.0,23005.0,2.0,113,15,2,2,10
334220.0,80340.0,2.0,57,4,1,2,35
541512.0,120000.0,2.0,57,46,2,2,16
541511.0,91187.0,2.0,57,46,2,2,16
334220.0,80336.0,2.0,118,4,1,2,16
424990.0,63398.0,2.0,116,40,1,2,16
541511.0,75000.0,2.0,91,4,0,2,16
541613.0,50000.0,2.0,24,15,0,2,16
3254.0,65000.0,2.0,57,15,1,2,16
523920.0,77626.0,2.0,26,13,3,2,16
453110.0,110000.0,2.0,57,36,2,2,16
541511.0,72675.0,1.0,57,33,1,0,16
334220.0,79498.0,2.0,57,4,1,2,10
446120.0,27685.0,2.0,116,15,2,2,3
541511.0,64917.0,2.0,57,8,2,2,35
424410.0,114275.0,2.0,26,10,2,2,16
541519.0,106434.0,2.0,57,4,2,2,16
541710.0,66000.0,2.0,57,15,1,2,16
518210.0,120706.43,2.0,57,33,3,2,16
541511.0,85342.0,2.0,57,9,3,0,16
611699.0,33500.0,2.0,116,46,0,2,29
5151.0,108000.0,2.0,26,36,1,2,16
333294.0,54891.0,2.0,57,6,0,2,16
541511.0,53914.0,2.0,57,8,1,3,16
611310.0,67309.0,2.0,57,4,3,0,16
722211.0,37600.0,2.0,57,45,3,0,9
541330.0,66040.0,2.0,24,3,1,2,16
511210.0,86549.0,2.0,24,51,0,2,16
51121.0,95160.0,2.0,5,51,0,2,16
517212.0,87500.0,2.0,26,10,3,2,16
722110.0,47000.0,2.0,116,10,3,2,7
311812.0,28642.0,2.0,102,33,3,0,20
551112.0,160000.0,2.0,85,15,3,0,16
7221.0,12.21,1.0,35,36,1,3,9
541511.0,111000.0,2.0,57,48,3,2,16
7221.0,12.21,1.0,85,36,1,0,9
541211.0,26.0,1.0,24,36,0,2,17
541511.0,60000.0,2.0,57,33,0,2,16
722211.0,67954.0,2.0,57,33,2,0,3
541511.0,104728.0,2.0,57,46,3,2,16
334220.0,108472.0,2.0,57,4,3,2,16
561510.0,51251.2,2.0,66,36,1,2,16
551112.0,160000.0,2.0,57,15,1,0,16
541330.0,60558.0,2.0,57,15,0,2,16
6111.0,56480.0,2.0,90,46,1,2,16
311312.0,94432.0,2.0,27,15,1,2,16
811121.0,14.93,1.0,85,3,2,0,28
515210.0,88909.08,2.0,57,40,0,2,16
62134.0,69010.0,2.0,117,3,1,2,16
336399.0,94224.0,2.0,85,23,3,2,39
54151.0,25.0,1.0,26,51,0,2,16
722211.0,13.11,1.0,85,36,2,2,9
721110.0,42000.0,2.0,57,46,0,2,16
448110.0,39785.4,2.0,116,36,3,2,3
423850.0,31138.0,2.0,116,20,3,0,3
611110.0,39337.0,2.0,24,46,1,2,16
551112.0,90000.0,2.0,131,15,1,2,16
54151.0,65374.0,2.0,57,29,0,0,16
493.0,42411.0,2.0,85,4,2,0,9
541611.0,76440.0,2.0,57,33,0,2,16
541511.0,109706.0,2.0,57,4,2,2,16
551112.0,100000.0,2.0,65,15,0,0,16
541430.0,47715.0,2.0,55,36,1,2,16
541511.0,54000.0,2.0,103,9,0,2,16
511210.0,49712.0,2.0,57,10,0,2,16
814110.0,25563.0,2.0,131,36,2,0,3
5415.0,108035.2,2.0,5,4,3,2,16
561310.0,80579.0,2.0,102,4,2,2,16
33441.0,82560.0,2.0,57,46,0,2,16
622110.0,66955.0,2.0,67,42,0,3,16
541710.0,166820.0,2.0,24,33,3,2,16
334413.0,110614.0,2.0,126,46,3,2,16
541512.0,94390.0,2.0,57,46,3,2,16
333922.0,90000.0,2.0,57,52,3,2,16
722110.0,18262.0,2.0,37,14,2,0,3
622110.0,200000.0,2.0,57,30,0,2,16
523120.0,137000.0,2.0,57,36,3,2,16
611310.0,66431.0,2.0,131,36,0,2,16
522320.0,90450.0,2.0,57,33,1,2,16
611310.0,92204.0,2.0,57,25,0,2,16
541511.0,82400.0,2.0,57,1,2,2,16
52231.0,59301.0,2.0,16,48,2,0,7
722211.0,20696.0,2.0,85,4,0,2,9
621610.0,25438.4,2.0,102,4,3,0,3
611310.0,70000.0,2.0,90,43,0,2,16
42.0,48048.0,2.0,116,33,1,2,3
44711.0,32094.0,2.0,57,9,2,0,3
522320.0,110000.0,2.0,81,33,1,2,16
71391.0,3057600.0,2.0,85,21,3,0,9
454113.0,74000.0,2.0,57,25,1,2,16
541613.0,75000.0,2.0,57,24,0,2,16
541511.0,107494.0,2.0,57,15,3,2,16
722211.0,26150.0,2.0,57,4,3,2,28
522320.0,85000.0,2.0,57,33,1,2,16
54143.0,47715.0,2.0,103,33,1,2,3
334220.0,79498.0,2.0,24,4,1,2,16
42392.0,56430.0,2.0,66,4,0,0,7
621210.0,56.59,1.0,85,4,0,2,39
523110.0,117000.0,2.0,75,36,1,2,16
541511.0,80750.0,2.0,57,4,1,2,16
611310.0,91000.0,2.0,24,47,0,2,16
611310.0,87000.0,2.0,18,9,1,2,16
72211.0,25397.0,2.0,49,36,1,0,9
621310.0,44000.0,2.0,116,51,0,0,10
611.0,23452.0,2.0,24,36,0,0,16
541511.0,84074.0,2.0,57,3,2,2,16
722110.0,43264.0,2.0,19,48,1,2,16
541519.0,110656.0,2.0,57,33,3,2,16
23811.0,44720.0,2.0,35,36,1,0,9
541512.0,79477.0,2.0,57,21,1,2,16
611110.0,46428.0,2.0,27,46,0,0,16
541511.0,86986.0,2.0,57,4,3,2,16
334220.0,106694.0,2.0,116,4,3,2,26
541519.0,62000.0,2.0,57,33,0,2,16
541512.0,77043.0,2.0,57,32,1,0,16
722110.0,33821.0,2.0,116,4,0,3,16
541512.0,64979.0,2.0,57,48,0,2,16
311312.0,111758.0,2.0,138,15,2,3,16
51721.0,99590.0,2.0,24,46,3,2,16
236118.0,28496.0,2.0,35,33,0,2,9
624120.0,63586.0,2.0,102,4,0,2,16
518210.0,87000.0,2.0,24,33,0,2,39
33612.0,96000.0,2.0,24,37,3,2,16
423690.0,110323.0,2.0,57,46,3,2,16
541511.0,54000.0,2.0,57,3,0,0,16
423320.0,42000.0,2.0,133,4,0,2,16
446110.0,64.75,1.0,57,42,0,2,16
33441.0,112133.0,2.0,57,46,3,2,16
334220.0,77432.0,2.0,57,4,1,2,16
446110.0,52.8,1.0,64,42,0,2,16
5415.0,36733.0,2.0,129,4,0,0,16
524292.0,115377.42,2.0,57,25,3,2,16
54151.0,82514.0,2.0,97,48,2,0,16
42433.0,109595.2,2.0,116,36,3,2,27
51721.0,68000.0,2.0,57,46,0,2,16
237120.0,108971.0,2.0,136,21,3,2,16
621111.0,120000.0,2.0,57,4,0,2,16
442110.0,187491.0,2.0,42,36,3,0,7
541511.0,68661.0,2.0,57,33,0,2,16
611110.0,43440.0,2.0,102,21,0,2,16
561730.0,52936.0,2.0,61,36,0,2,16
523110.0,275000.0,2.0,116,36,3,0,16
522310.0,35859.0,2.0,101,21,2,0,10
488510.0,99050.0,2.0,116,15,2,2,16
621111.0,600000.0,2.0,47,15,1,3,16
812320.0,27934.0,2.0,116,46,2,0,7
312111.0,18886.0,2.0,35,6,0,2,9
423490.0,50669.0,2.0,18,4,0,2,16
541511.0,72800.0,2.0,57,23,0,2,16
812112.0,37440.0,2.0,16,21,2,0,3
454111.0,70700.0,2.0,24,51,0,2,16
44529.0,31699.0,2.0,3,20,2,0,42
454111.0,81328.0,2.0,57,51,1,2,16
334413.0,75000.0,2.0,129,3,0,2,26
541512.0,124301.0,2.0,57,23,2,2,16
541511.0,107000.0,2.0,57,10,3,2,16
541511.0,58157.0,2.0,57,33,0,0,16
423940.0,116438.0,2.0,62,36,2,0,6
333514.0,90230.0,2.0,66,18,3,2,16
33441.0,102840.0,2.0,116,46,2,2,16
423690.0,34486.0,2.0,116,40,2,3,9
541512.0,106018.0,2.0,57,46,3,2,16
621310.0,35152.0,2.0,116,10,1,2,16
454111.0,81328.0,2.0,24,51,1,2,16
541511.0,78500.0,2.0,57,10,1,2,16
541512.0,72238.0,2.0,26,37,1,2,16
622110.0,240000.0,2.0,97,19,1,2,16
54133.0,135000.0,2.0,57,46,3,2,16
524126.0,93101.0,2.0,57,37,3,2,16
334220.0,94348.8,2.0,57,4,3,2,16
511210.0,76000.0,2.0,46,51,0,2,16
33441.0,81828.0,2.0,85,46,1,2,16
453210.0,99466.0,2.0,57,20,3,2,16
334220.0,63680.0,2.0,85,4,0,2,16
325991.0,22797.0,2.0,85,33,0,2,9
33531.0,60000.0,2.0,24,15,1,2,39
518210.0,128960.0,2.0,57,33,2,2,16
814110.0,23150.0,2.0,100,33,3,2,3
611110.0,32000.0,2.0,57,52,0,2,16
541310.0,48006.0,2.0,102,10,1,2,16
522110.0,108000.0,2.0,57,36,3,2,16
541511.0,91000.0,2.0,24,5,1,2,16
311919.0,18262.0,2.0,102,4,0,2,28
541519.0,55000.0,2.0,81,4,0,2,16
54151.0,96158.0,2.0,57,7,3,0,16
517110.0,80000.0,2.0,57,33,1,2,16
541519.0,175000.0,2.0,57,51,3,2,16
517.0,135252.0,2.0,24,33,3,3,16
5416.0,34.0,1.0,57,9,1,2,16
334220.0,68536.0,2.0,57,4,0,3,16
713910.0,28.39,1.0,138,9,0,2,16
335921.0,80870.0,2.0,85,16,1,2,16
311611.0,42598.0,2.0,16,33,3,0,3
54151.0,99000.0,2.0,57,20,3,2,16
337122.0,31325.0,2.0,131,36,2,0,3
611310.0,55000.0,2.0,116,16,0,2,16
335999.0,52354.0,2.0,26,4,1,2,16
541511.0,105373.0,2.0,57,33,3,2,16
541330.0,81744.0,2.0,24,4,3,2,16
334220.0,113734.0,2.0,57,4,3,2,16
3399.0,85000.0,2.0,57,36,3,2,16
624190.0,31470.0,2.0,138,20,2,2,16
621340.0,81120.0,2.0,102,15,0,3,16
541511.0,84900.0,2.0,57,36,1,0,16
334220.0,94120.0,2.0,57,4,1,2,16
624410.0,65032.0,2.0,85,4,3,2,16
424490.0,46238.0,2.0,116,36,3,0,10
51121.0,99000.0,2.0,112,51,1,2,26
334220.0,64768.0,2.0,101,4,1,2,16
518210.0,75330.0,2.0,57,33,1,2,16
722110.0,62525.0,2.0,110,36,2,0,24
621111.0,132000.0,2.0,57,20,1,2,16
611310.0,52120.0,2.0,42,2,1,2,16
611110.0,32600.0,2.0,57,29,0,0,16
51121.0,209100.0,2.0,24,51,3,2,16
522298.0,82000.0,2.0,101,10,3,0,16
541330.0,59030.0,2.0,57,48,0,0,16
448150.0,59586.8,2.0,116,36,2,2,10
5418.0,42078.0,1.0,57,33,0,2,16
511210.0,88317.0,2.0,105,51,1,2,16
518210.0,102000.0,2.0,57,33,1,2,16
541511.0,56500.0,2.0,57,33,0,2,16
336111.0,53810.0,2.0,66,18,2,2,16
51121.0,85729.0,2.0,20,51,0,0,16
518210.0,75400.0,2.0,57,33,0,2,16
51121.0,95160.0,2.0,57,51,0,3,16
334220.0,79498.0,2.0,57,4,1,2,16
541330.0,58594.0,2.0,57,4,0,2,10
518210.0,101774.0,2.0,57,33,1,2,16
56179.0,39900.0,2.0,3,9,0,2,16
814110.0,27726.0,2.0,89,32,2,0,11
541810.0,160000.0,2.0,5,36,2,2,8
42433.0,38064.0,2.0,66,4,0,0,28
511210.0,84400.0,2.0,112,51,0,2,16
541511.0,61214.0,2.0,97,33,0,2,10
51121.0,118688.0,2.0,24,51,1,2,26
541511.0,73000.0,2.0,57,33,1,3,16
481111.0,67663.0,2.0,26,3,1,2,16
621491.0,170000.0,2.0,57,25,0,2,16
511210.0,80000.0,2.0,24,51,0,2,16
238210.0,54579.0,2.0,103,15,1,2,3
334220.0,98610.0,2.0,18,4,2,2,26
445110.0,57782.0,2.0,26,36,0,0,16
511210.0,97200.0,2.0,24,51,1,2,16
518210.0,93774.0,2.0,57,33,3,2,16
541512.0,84885.0,2.0,97,36,0,2,16
51121.0,92290.0,2.0,24,51,1,2,39
221210.0,85925.0,2.0,93,20,1,2,16
3332.0,62000.0,2.0,57,15,0,2,16
5416.0,19.0,1.0,18,9,0,2,16
334220.0,88733.0,2.0,57,4,1,2,16
334417.0,63440.0,2.0,24,40,3,2,26
8111.0,42598.0,2.0,19,15,2,2,24
518210.0,104392.0,2.0,57,33,0,2,16
518210.0,113317.0,2.0,18,33,3,2,16
325414.0,107563.27,2.0,57,20,1,2,16
424330.0,21.5,1.0,116,9,0,2,16
541613.0,54018.0,2.0,63,36,1,2,16
611110.0,80813.0,2.0,133,37,1,2,16
611110.0,72140.0,2.0,133,37,0,2,16
238330.0,55307.0,2.0,35,36,2,0,3
445110.0,108784.0,2.0,57,9,1,2,16
611110.0,84413.0,2.0,133,37,1,2,16
339911.0,53581.0,2.0,116,48,3,2,16
334111.0,143582.0,2.0,57,4,3,2,16
51121.0,88012.0,2.0,85,51,0,2,16
51121.0,93250.0,2.0,24,51,0,2,16
51121.0,98111.0,2.0,57,51,1,2,16
622310.0,63898.0,2.0,138,33,1,2,16
522320.0,59846.0,2.0,24,33,0,2,39
54151.0,84885.0,2.0,57,29,1,0,16
611110.0,72140.0,2.0,133,37,0,2,16
541511.0,96616.0,2.0,57,4,3,2,26
511210.0,83027.0,2.0,24,51,0,2,16
51121.0,110000.0,2.0,138,51,0,2,29
71394.0,38400.0,2.0,116,36,2,2,16
334511.0,55723.0,2.0,24,4,0,2,16
5416.0,34.0,1.0,57,9,1,2,16
5416.0,34.0,1.0,57,9,1,2,16
5416.0,34.0,1.0,57,9,1,2,16
5416.0,78000.0,2.0,57,15,1,2,16
541511.0,105373.0,2.0,57,33,3,0,16
518210.0,85900.0,2.0,10,33,1,2,16
483111.0,23.62,1.0,63,36,0,2,16
334419.0,195000.0,2.0,24,37,3,2,16
5416.0,34.0,1.0,57,9,1,2,16
611110.0,84413.0,2.0,133,37,1,2,16
621210.0,37170.0,2.0,18,48,2,2,3
541511.0,56326.0,2.0,57,33,0,0,16
3344.0,106371.2,2.0,24,46,1,2,16
3344.0,106371.2,2.0,57,46,1,2,16
541519.0,102773.0,2.0,57,40,3,2,35
3344.0,106371.2,2.0,24,46,1,2,16
812113.0,25293.0,2.0,116,5,3,2,7
518210.0,83474.56,2.0,24,33,0,2,16
3344.0,101462.0,2.0,24,46,1,2,16
51121.0,80000.0,2.0,24,51,0,2,16
3344.0,101462.0,2.0,133,46,1,2,16
541219.0,68662.0,2.0,57,40,0,2,16
334413.0,71136.0,2.0,117,14,0,2,16
334413.0,66643.0,2.0,57,14,0,2,16
334413.0,71136.0,2.0,26,14,0,2,16
511210.0,86160.0,2.0,24,51,1,2,39
611110.0,31000.0,2.0,97,38,0,2,10
811198.0,45302.0,2.0,85,6,2,2,9
423430.0,67200.0,2.0,57,10,0,3,16
541512.0,70907.0,2.0,36,33,0,2,16
334220.0,79498.0,2.0,57,4,1,2,16
611310.0,38000.0,2.0,146,14,0,2,16
541512.0,86549.0,2.0,57,52,3,2,16
621210.0,83470.0,2.0,86,40,0,0,10
61169.0,20738.0,2.0,116,4,1,0,10
541710.0,91700.0,2.0,57,48,1,2,16
511210.0,150000.0,2.0,5,37,0,2,8
447110.0,50149.0,2.0,57,9,3,0,3
622110.0,54434.0,2.0,102,4,0,2,16
51121.0,72696.0,2.0,143,51,0,2,16
334412.0,45000.0,2.0,57,15,0,2,16
541511.0,65707.0,2.0,57,46,1,2,16
722110.0,56118.0,2.0,85,33,2,2,9
541519.0,200000.0,2.0,138,40,2,2,16
541511.0,77550.0,2.0,26,15,1,0,16
51121.0,81200.0,2.0,85,51,1,2,39
54151.0,130000.0,2.0,57,4,3,2,16
51121.0,84000.0,2.0,5,51,0,2,8
541519.0,108826.0,2.0,57,32,3,0,16
54151.0,123889.0,2.0,57,4,0,2,16
334419.0,122700.0,2.0,24,20,3,2,16
51121.0,95160.0,2.0,24,51,0,2,16
517310.0,106018.0,2.0,97,10,3,0,16
311615.0,21466.0,2.0,85,19,3,0,20
541512.0,99299.0,2.0,116,36,3,2,16
541511.0,64000.0,2.0,57,10,0,2,16
541511.0,66310.0,2.0,57,46,1,2,16
621210.0,96000.0,2.0,129,36,0,2,17
488510.0,25501.0,2.0,102,4,0,0,3
541519.0,77418.0,2.0,24,6,1,2,16
325.0,83366.0,2.0,85,24,3,2,16
5416.0,34.0,1.0,57,9,1,2,16
722110.0,62525.0,2.0,82,36,2,2,10
721110.0,64293.0,2.0,42,10,3,0,16
624190.0,34840.0,2.0,85,36,3,0,9
561310.0,40000.0,2.0,63,36,0,3,16
523920.0,74818.0,2.0,115,4,1,2,16
451120.0,110000.0,2.0,27,46,0,2,16
518210.0,84896.0,2.0,57,33,0,2,16
323119.0,73466.0,2.0,57,20,0,2,16
541511.0,67808.0,2.0,57,10,2,2,35
611110.0,88777.0,2.0,133,6,1,2,16
621610.0,47362.0,2.0,102,4,2,2,10
518210.0,100305.15,2.0,57,33,1,2,16
621399.0,40123.0,2.0,116,4,3,0,3
45211.0,149552.0,2.0,57,15,3,2,16
541512.0,101000.0,2.0,138,4,0,0,16
5416.0,78000.0,2.0,57,15,1,2,16
541512.0,108534.0,2.0,57,23,3,2,16
323119.0,56555.0,2.0,89,20,0,2,16
3344.0,71115.0,2.0,42,46,0,2,16
51121.0,88000.0,2.0,89,51,0,2,16
516110.0,110000.0,2.0,133,4,3,2,16
446110.0,57.14,1.0,57,42,0,2,16
446110.0,57.05,1.0,23,42,0,2,16
541710.0,84000.0,2.0,26,4,2,2,16
621330.0,43000.0,2.0,34,9,2,2,16
33599.0,39874.0,2.0,57,4,1,2,26
611310.0,42536.0,2.0,57,46,1,2,16
51121.0,99000.0,2.0,45,51,0,2,26
51121.0,80000.0,2.0,57,51,0,2,16
51121.0,90495.0,2.0,117,51,0,2,16
541511.0,68370.0,2.0,57,36,0,2,16
518210.0,97848.0,2.0,57,33,2,2,16
51121.0,84840.0,2.0,85,51,0,2,39
518210.0,52728.0,2.0,57,33,0,2,16
541330.0,108534.0,2.0,57,4,3,2,16
51121.0,95160.0,2.0,85,51,0,2,39
621111.0,112050.0,2.0,118,4,3,2,16
334111.0,113312.0,2.0,57,4,3,2,16
325110.0,71594.0,2.0,126,33,1,2,16
238210.0,59000.0,2.0,27,9,0,2,16
522110.0,80115.0,2.0,26,36,3,2,16
334220.0,68800.0,2.0,5,4,1,2,16
62151.0,80000.0,2.0,57,23,2,2,16
334413.0,114000.0,2.0,57,4,1,2,16
623312.0,35110.11,2.0,102,3,2,2,20
541511.0,93558.0,2.0,57,46,3,0,16
45411.0,120000.0,2.0,57,4,3,2,16
518210.0,97043.0,2.0,57,33,1,2,16
445110.0,115000.0,2.0,57,4,2,0,16
423940.0,36254.0,2.0,116,4,3,0,3
541511.0,84885.0,2.0,57,46,1,2,16
334220.0,81432.0,2.0,26,4,1,2,16
51121.0,91500.0,2.0,24,51,0,2,16
541511.0,83013.0,2.0,57,23,2,2,16
236220.0,12.87,1.0,102,11,2,2,20
611310.0,48950.0,2.0,114,47,1,2,16
334413.0,120000.0,2.0,102,4,3,2,16
522320.0,90000.0,2.0,24,33,1,2,16
621491.0,39333.0,2.0,125,4,0,2,16
541512.0,69000.0,2.0,57,15,1,2,16
51121.0,85600.0,2.0,24,51,1,2,39
51121.0,94760.0,2.0,24,51,0,2,16
541511.0,116459.0,2.0,57,23,2,2,16
51121.0,98878.0,2.0,24,51,1,2,39
44711.0,31491.0,2.0,57,43,2,2,3
51121.0,80000.0,2.0,18,51,0,2,16
541511.0,105373.0,2.0,57,33,3,2,16
238210.0,86700.0,2.0,138,4,2,3,9
71394.0,38400.0,2.0,116,36,2,2,16
517212.0,54475.0,2.0,102,15,2,2,16
445120.0,23608.0,2.0,57,43,2,0,9
541512.0,84885.0,2.0,57,33,1,2,26
541511.0,98550.0,2.0,57,4,1,0,16
334413.0,74568.0,2.0,26,14,1,2,16
541512.0,84885.0,2.0,57,33,1,2,16
62111.0,260000.0,2.0,75,35,0,2,24
541512.0,74360.0,2.0,57,33,1,2,16
522320.0,103000.0,2.0,57,33,0,2,26
611310.0,48000.0,2.0,24,46,0,2,16
333132.0,89710.0,2.0,57,4,2,2,16
923110.0,37544.0,2.0,65,10,0,0,16
4931.0,68349.0,2.0,66,4,1,3,7
4931.0,38064.0,2.0,66,4,0,2,7
523930.0,58282.0,2.0,66,36,1,2,16
812112.0,42224.0,2.0,116,15,2,2,3
541512.0,84885.0,2.0,57,33,1,2,16
541511.0,55000.0,2.0,142,41,2,2,16
541512.0,74360.0,2.0,57,33,1,2,16
814110.0,22818.0,2.0,58,4,2,0,3
236.0,38400.0,2.0,54,4,0,2,16
236220.0,15.73,1.0,102,11,2,2,20
236116.0,40581.0,2.0,85,36,2,0,9
541512.0,103834.0,2.0,57,33,3,2,16
23611.0,57616.0,2.0,28,33,3,0,3
334220.0,83907.0,2.0,57,4,1,2,16
541511.0,69098.0,2.0,57,29,2,2,16
334220.0,79498.0,2.0,57,4,1,2,16
446110.0,65.0,1.0,10,42,0,2,16
327111.0,73902.0,2.0,57,52,3,2,16
446110.0,56.91,1.0,69,42,0,2,16
811420.0,19906.0,2.0,85,4,0,2,3
811420.0,38002.0,2.0,85,4,2,0,9
541511.0,78000.0,2.0,57,15,1,0,16
812112.0,33072.0,2.0,37,7,2,2,9
541511.0,67808.0,2.0,57,10,2,2,16
334220.0,83907.0,2.0,57,4,1,2,16
334220.0,80336.0,2.0,26,4,1,2,10
541511.0,78000.0,2.0,57,15,1,0,16
511120.0,70000.0,2.0,112,46,3,2,17
722110.0,17.47,1.0,26,40,2,2,28
611110.0,19947.0,2.0,57,46,1,0,22
51121.0,81200.0,2.0,117,51,0,2,16
334220.0,136781.0,2.0,18,4,2,2,16
541330.0,66560.0,2.0,57,23,0,2,26
541511.0,78000.0,2.0,57,15,1,0,16
5415.0,95555.0,2.0,18,36,2,2,16
5415.0,95555.2,2.0,18,36,2,2,16
33531.0,94000.0,2.0,57,15,1,2,16
813110.0,41059.0,2.0,116,48,0,2,10
221310.0,56430.0,2.0,116,4,0,2,7
611310.0,55000.0,2.0,57,31,1,2,16
541511.0,96512.0,2.0,57,46,3,0,16
541511.0,98550.0,2.0,57,4,1,0,16
33531.0,94000.0,2.0,85,15,1,2,16
334220.0,79498.0,2.0,57,4,1,2,16
517212.0,119470.0,2.0,26,46,3,2,16
5415.0,74360.0,2.0,57,25,2,2,16
336399.0,75000.0,2.0,116,1,1,2,7
541511.0,85000.0,2.0,57,45,3,3,16
523110.0,160000.0,2.0,57,15,1,2,16
5416.0,40.0,1.0,57,9,1,2,16
5416.0,34.0,1.0,57,9,1,2,16
51121.0,90000.0,2.0,26,51,1,2,16
541511.0,64917.0,2.0,57,8,2,2,16
516110.0,103834.0,2.0,58,36,3,2,16
51121.0,81200.0,2.0,57,51,0,2,16
541511.0,42245.0,2.0,138,46,0,2,16
541512.0,61214.0,2.0,57,33,0,2,16
51121.0,88317.0,2.0,26,51,1,2,16
541511.0,92000.0,2.0,57,10,2,2,16
332510.0,100000.0,2.0,116,4,1,2,16
51121.0,95160.0,2.0,57,51,2,2,16
541512.0,103834.0,2.0,57,33,3,2,16
623110.0,47902.0,2.0,103,21,0,2,16
3344.0,106371.2,2.0,26,46,1,2,16
541511.0,75774.0,2.0,57,10,2,2,16
5415.0,90000.0,2.0,57,4,2,2,16
5416.0,34.0,1.0,57,9,1,2,16
51121.0,81200.0,2.0,57,51,0,2,16
5415.0,90000.0,2.0,57,4,2,2,16
5415.0,74360.0,2.0,57,25,2,2,16
812112.0,54300.0,2.0,66,36,3,2,29
541511.0,53914.0,2.0,57,8,1,2,16
334220.0,96741.0,2.0,24,4,1,2,16
316211.0,52000.0,2.0,85,4,0,0,9
541511.0,69000.0,2.0,57,33,0,2,22
561720.0,52957.0,2.0,18,36,2,0,2
238340.0,34424.0,2.0,53,10,2,0,9
541511.0,64917.0,2.0,91,8,2,2,16
541511.0,54912.0,2.0,57,10,0,2,16
621111.0,78499.0,2.0,116,4,1,2,7
334413.0,63960.0,2.0,138,14,0,2,16
541511.0,75000.0,2.0,57,15,1,3,16
541511.0,70000.0,2.0,57,33,0,0,16
541310.0,91458.0,2.0,102,36,3,2,16
334413.0,57075.0,2.0,57,14,0,2,16
541511.0,53914.0,2.0,57,8,1,2,16
541511.0,71219.0,2.0,97,33,0,0,16
56191.0,65000.0,2.0,57,33,0,0,16
339911.0,60000.0,2.0,57,36,1,0,16
541511.0,59800.0,2.0,57,48,0,2,16
611110.0,49350.0,2.0,85,46,1,2,16
334220.0,76690.0,2.0,57,4,3,2,16
541511.0,65354.0,2.0,57,23,1,2,16
213112.0,152942.0,2.0,138,46,3,2,16
325110.0,88000.0,2.0,57,18,1,2,16
541511.0,91500.0,2.0,57,33,2,2,16
624190.0,58074.0,2.0,101,40,2,2,10
518111.0,98571.0,2.0,24,4,2,2,16
333112.0,130000.0,2.0,57,37,3,2,16
541511.0,68619.0,2.0,57,23,1,2,16
611110.0,95037.0,2.0,133,33,1,2,16
541720.0,31658.0,2.0,46,7,0,2,16
541511.0,89525.0,2.0,57,4,1,2,26
424330.0,169312.0,2.0,116,4,3,2,6
611310.0,367500.0,2.0,45,47,2,3,16
112519.0,50003.0,2.0,102,12,1,2,16
541330.0,54371.0,2.0,26,4,1,2,16
334220.0,83907.0,2.0,57,4,1,2,16
541511.0,68661.0,2.0,57,36,0,2,16
722110.0,40726.0,2.0,116,45,2,2,10
541511.0,83554.0,2.0,57,4,1,2,16
541512.0,114296.0,2.0,24,48,3,2,16
5416.0,34.0,1.0,57,9,1,2,16
51121.0,80000.0,2.0,57,51,1,2,16
623110.0,40.0,1.0,102,15,1,0,16
541511.0,47050.0,2.0,57,40,0,2,35
541511.0,105373.0,2.0,57,33,3,3,16
62211.0,36338.0,2.0,66,4,3,2,10
334413.0,108576.0,2.0,57,46,1,2,16
541511.0,100000.0,2.0,106,7,1,2,16
721110.0,67435.0,2.0,57,36,0,2,16
334413.0,108576.0,2.0,57,46,1,2,16
326199.0,40040.0,2.0,45,40,3,2,7
32522.0,56000.0,2.0,116,40,3,2,7
32522.0,46500.0,2.0,116,40,3,0,7
541512.0,115000.0,2.0,57,8,1,3,16
